filename,authors,licenses,urls
"body/bodies/male/walk.png","bluecarrot16; JaidynReiman; Benjamin K. Smith (BenCreating); Evert; Eliza Wyatt (ElizaWy); TheraHedwig; MuffinElZangano; Durrani; Johannes Sjölund (wulax); Stephen Challener (Redshrike)","OGA-BY 3.0; CC-BY-SA 3.0; GPL 3.0","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles; https://opengameart.org/content/lpc-medieval-fantasy-character-sprites; https://opengameart.org/content/lpc-male-jumping-animation-by-durrani; https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle; https://opengameart.org/content/lpc-revised-character-basics; https://opengameart.org/content/lpc-be-seated; https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads; https://opengameart.org/content/lpc-jump-expanded; https://opengameart.org/content/lpc-character-bases"
"head/heads/human/male/walk.png","bluecarrot16; Benjamin K. Smith (BenCreating); Stephen Challener (Redshrike)","OGA-BY 3.0; CC-BY-SA 3.0; GPL 3.0","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles; https://opengameart.org/content/lpc-character-bases"
"head/faces/male/neutral/walk.png","JaidynReiman; ElizaWy; Stephen Challener (Redshrike)","OGA-BY 3.0","https://github.com/ElizaWy/LPC/tree/main/Characters/Head; https://opengameart.org/content/ulpc-expanded-expressions"
"hat/cloth/hood/adult/walk.png","Johannes Sjölund (wulax); JaidynReiman","OGA-BY 3.0; CC-BY-SA 3.0; GPL 3.0","https://opengameart.org/content/lpc-medieval-fantasy-character-sprites; https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"torso/chainmail/male/walk.png","Johannes Sjölund (wulax); Napsio (Vitruvian Studio); JaidynReiman","OGA-BY 3.0; CC-BY-SA 3.0; GPL 3.0","https://opengameart.org/content/lpc-medieval-fantasy-character-sprites"
"legs/pants/male/walk.png","bluecarrot16; JaidynReiman; ElizaWy; Matthew Krohn (makrohn); Johannes Sjölund (wulax); Stephen Challener (Redshrike)","OGA-BY 3.0; GPL 3.0; CC-BY-SA 3.0","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles; https://opengameart.org/content/lpc-medieval-fantasy-character-sprites; https://opengameart.org/content/lpc-expanded-pants"
"feet/boots/basic/male/walk.png","JaidynReiman; bluecarrot16; Nila122","OGA-BY 3.0; CC-BY-SA 3.0; GPL 2.0; GPL 3.0","https://opengameart.org/content/lpc-clothes-and-hair; https://opengameart.org/content/lpc-expanded-socks-shoes"
